,Eth_price
257,201.1699651186594
258,19.182589935802582
259,1659.907713981005
260,504.3030416675808
261,87.39003694885321
262,14.558748164279603
263,253.2410451226128
264,627.7473044124162
265,254.40303896722958
266,122.37774504266652
267,547.7495141652754
268,322.3616155754474
269,168.32047491233953
270,177.9307841408259
271,165.59122820361924
272,98.96163176876051
273,59.48908375456832
274,557.6234946893848
275,512.579970199644
276,210.74407809461604
277,147.13969145410792
278,217.2333228216828
279,126.68365672551383
280,174.8583543826293
281,189.19393232698732
282,100.23075164176693
283,303.3484304056826
284,88.4306603459125
285,480.4436287193312
286,523.0435738322105
287,480.15796358713146
288,137.6796409112978
289,171.29992281181657
290,32.01317953117141
291,362.81163544975897
292,5.248916392144105
293,280.00355223292263
294,400.80475816293495
295,156.85260986086283
296,173.03574820482922
297,437.5812289873201
298,320.049709589838
299,60.70046857997397
300,627.2144578227211
301,202.8773275507704
302,428.47931737859466
303,424.0403875071186
304,326.92643285543653
305,60.762895860084804
306,492.47974272082956
307,66.00262866611615
308,134.15455864079786
309,271.46881929805085
310,166.62117546368822
311,837.7552138841105
312,211.39976172606043
313,87.28226760000432
314,26.766015642553207
315,786.8010845645405
316,176.1253671709161
317,695.0673803889584
318,93.90865767716654
319,319.9160691490558
320,218.69434990871028
321,82.68262712789819
322,2.654784784790888
323,333.0700576148227
324,490.8453094280863
325,195.84499803081985
326,126.62174855257472
327,643.7269181387763
328,66.6283161211056
329,183.55311497208666
330,417.3892486634109
331,248.95096957438273
332,148.96128329767578
333,443.83604601385457
334,627.6596849130892
335,375.00872196019617
336,181.16115156379675
337,628.4330544061266
338,512.6259964839289
339,253.10961518460087
340,553.899973585795
341,235.93291011059
342,36.81402179812476
343,126.60528726184461
344,621.0526578722654
345,28.54421791989072
346,334.5075624522747
347,432.79863208632736
348,40.543090435122444
349,620.4685193696075
350,215.79080396920497
351,157.42265154256
352,71.07921967450181
353,55.7437915908617
354,398.41068577084593
355,205.06468597924845
356,223.22597556802683
357,208.44941051994448
358,45.26274043772447
359,66.38735003351435
360,508.65869871005447
361,308.917018363597
362,81.48947375705471
363,35.22884906427489
364,499.4848863691639
365,556.4203523965759
366,157.28773490194104
367,113.84341511903355
368,284.3887452456316
369,374.87587968644164
370,29.25179108066703
371,250.22077226340232
372,123.17400277646442
373,26.073668568492536
374,471.9859562764417
375,54.41250721654417
376,250.89148399827909
377,155.89172197003285
378,77.28432404544907
379,436.5839130285625
380,195.31747197674275
381,165.6727618967134
382,312.6234039507393
383,4.075377983802935
384,360.202081657513
385,430.9621664127041
386,412.85772464903147
387,211.0365924777836
388,154.473101334842
389,187.22878782957392
390,68.68282396011372
391,765.4383800091312
392,19.44701152526964
393,116.5091816565633
394,573.937723467077
395,697.7150320699284
396,333.3883823511947
397,398.428690621423
398,247.31335445013983
399,18.81578158262224
400,655.7192420256141
401,621.9789878694958
402,279.82728383835286
403,449.41049419149556
404,546.4241168669273
405,93.53123925715269
406,285.293260308859
407,242.7052311693417
408,649.565900709321
409,104.20318565199307
410,54.586177169039054
411,524.8780015245832
412,49.50458538493174
413,577.8629653260956
414,336.73547049273077
415,499.83931431617435
416,478.95053480955943
417,178.10611890020652
418,607.5589978597023
419,1182.8276792909874
420,96.65622708778233
421,38.492952084742726
422,135.37536748681066
423,34.05531396711934
424,902.8500736382119
425,297.1391609451446
426,441.0170257168786
427,101.32797927145762
428,65.88299522729837
429,281.2320389045399
430,355.60447849940505
431,344.5167305494367
432,52.52155061469476
433,222.2876974725366
434,339.8684887995619
435,156.69378264152726
436,833.6645236265553
437,28.20657569317773
438,574.253536159601
439,579.1732582510756
440,1117.260364663696
441,80.25033175703787
442,352.92893469188056
443,86.65382360784528
444,80.33345413018881
445,171.32737399893495
446,296.51637241667584
447,267.7058890507062
448,227.02733632277997
449,242.15133806858722
450,342.11637432348317
451,285.274301668591
452,126.11167727729239
453,81.30902608377271
454,133.4944010554062
455,189.44437609875627
456,273.32837601674584
457,178.89147119680908
458,212.41603569612437
459,415.5625830016813
460,148.93754613509813
461,412.9250503579473
462,426.64069781284866
463,213.16361147089725
464,51.15939886062696
465,523.8713585898539
466,404.59890189506234
467,115.87362742367226
468,127.06854199650839
469,36.92717288229574
470,151.9550405858677
471,36.01784961594373
472,71.23234772221925
473,62.9519632680139
474,36.6792706665645
475,370.56751465681054
476,94.08783463338918
477,52.89376824590015
478,53.61040511108648
479,387.04817131625316
480,111.2280100425992
481,129.13393044246504
482,93.21765937563406
483,181.58814448873068
484,209.34833326794575
485,243.1689840489688
486,271.83689698558584
487,44.20087508574195
488,284.27537174098177
489,651.9951346608722
490,136.3410818893757
491,96.36518393178623
492,86.05162661833518
493,262.6123827829236
494,62.23388932939215
495,52.9936958171033
496,155.54854751982725
497,232.81255808989377
498,101.92570438346085
499,258.8898376596916
500,738.0632255038408
501,322.6033887252483
502,193.1941840570194
503,57.33489744870549
504,17.533796894496746
505,46.07998917498704
506,444.9753762324844
507,129.3033806752716
508,35.31773160461064
509,58.64027115849627
510,171.23866645697623
511,161.50723101247428
512,763.6724728920615
513,603.7200643582592
514,246.857404542702
515,479.1419938170036
516,64.10561858873696
517,55.48646665165783
518,96.78556454383127
519,24.657097932927172
520,324.05392939160544
521,109.38659708672778
522,133.780664618436
523,97.73016447856581
524,191.24503712688403
525,107.39151424117838
526,220.30213932106307
527,355.95720264298257
528,667.2607813973391
529,279.82092489705957
530,5.521313412534722
531,390.11621316407707
532,54.535765399775755
533,140.73958833190102
534,256.0983038354747
535,523.6991722982336
536,290.5091163665028
537,190.54267348624245
538,536.1752423761023
539,222.61087192849251
540,154.66749888315712
541,909.1950050985361
542,103.00072849732047
543,501.33303073971643
544,216.0304673188573
545,581.8690756358461
546,60.258922341883604
547,890.6744892779516
548,2004.570363259363
549,185.5306849238105
550,399.04219302508665
551,237.62766969670258
552,185.80232832111682
553,99.48166596725389
554,809.7459585963043
555,328.7100591966957
556,98.12061590937257
557,182.57603953147455
558,23.206376160577705
559,495.4864871368661
560,50.03224483926856
561,195.8002696872249
562,436.81857046799644
563,113.3404450183047
564,261.5336872384231
565,656.9739706320714
566,68.23715197574748
567,571.4434532424302
568,1134.5861519524599
569,135.75048403943475
570,661.9208189200715
571,68.36007611125001
572,9.053132083565911
573,47.67348904358046
574,73.99177109363032
575,169.0825027763192
576,198.69740148738381
577,15.235709227466383
578,336.37848052996554
579,226.24150325071258
580,244.7304440971205
581,1008.5350192270525
582,1009.2062404931671
583,75.67863279262542
584,195.43324878213454
585,89.52093938586275
586,205.31246041807037
587,309.30562421297594
588,183.26762652611865
589,189.48267564939417
590,364.9928735888956
591,226.8474521626234
592,236.02261141184084
593,665.0060391341544
594,350.2306291852716
595,286.69995142133155
596,44.8983571279132
597,78.525734363724
598,453.5020467190198
599,284.94628300557105
600,143.97604997098912
601,8.066201931922405
602,49.36228274623584
603,779.7946913888208
604,251.81392614880227
605,312.749690641001
606,1110.0742103635896
607,166.09163541132094
608,299.86863633172334
609,118.8714450898125
610,553.9650261943798
611,382.8297131859323
612,210.19805993496144
613,7.574386586234207
614,170.82745433755707
615,872.2978574373012
616,179.1655756433153
617,36.16918682571251
618,870.5528956785636
619,802.1913745679067
620,216.77076563681274
621,530.8559769772072
622,85.16364555965268
623,241.4855296086242
624,184.6201366834209
625,65.95712091718028
626,199.80884400470143
627,155.17365938051591
628,354.27851278476965
629,309.1695244236539
630,139.1260395729482
631,485.3999383211125
632,391.06860569511383
633,164.70307611854489
634,186.66327468854413
635,53.792818450808376
636,386.11048987738013
637,764.6567711571083
638,169.0002857904227
639,529.7287997496587
640,374.8611399690193
641,817.6220315263599
642,241.15404185810652
643,729.6378105155567
644,172.5160512052489
645,191.30652627640671
646,227.323611334749
647,208.85974589767136
648,204.5086690375393
649,189.73416196670834
650,800.1517983057657
651,707.5662419037413
652,139.36918263120373
653,168.52412955390687
654,311.7000559029378
655,31.20951143220362
656,341.11864035112757
657,59.453559446293895
658,331.9425521230771
659,231.92064599927906
660,124.46670428740694
661,43.77364645499246
662,142.99339684734332
663,165.296469898707
664,182.44145484584064
665,170.50634757559598
666,88.76407937089145
667,173.10439027647962
668,90.98026519980709
669,225.34372709432353
670,331.46392260356697
671,63.86992971320623
672,658.247730713484
673,213.5827920682199
674,146.0704856387808
675,228.8469660573498
676,67.78048157326643
677,171.91170010501534
678,484.79937529186225
679,460.42356811593316
680,202.30459989569198
681,262.01202580866357
682,118.08122227094712
683,473.68046896944253
684,201.09781020216403
685,151.38756097726102
686,199.45302709741927
687,168.3335463158211
688,175.42396521507507
689,542.0794685719384
690,329.5783355963295
691,124.79078954551116
692,80.75135250289124
693,421.11883000220166
694,1063.1535458193925
695,82.24583474911148
696,25.815584351522187
697,326.01942251234067
698,251.669414249939
699,346.33704169752394
700,475.17239074065577
701,257.54956822903677
702,182.5852298191576
703,62.596801921219416
704,115.28266807868988
705,314.48339220310123
706,844.3881767410185
707,69.2730170562486
708,316.33274473936666
709,135.7747419216121
710,51.19623104610717
711,346.960908197486
712,205.64617252375155
713,481.14135174894375
714,497.6520067768974
715,266.62267832507587
716,311.01168630875634
717,557.3688290584921
718,68.72594994150973
719,577.9446081993981
720,155.1474801510816
721,122.76462821192813
722,16.477526762905224
723,19.490444027518716
724,201.31666465674434
725,423.0533762291188
726,327.1077560739445
727,369.9567975674815
728,500.80101316161023
729,197.53728074421528
730,10.537877937446526
731,459.941590791351
732,54.3253612778479
733,180.36735740981558
734,726.2533163329508
735,1219.2264948926586
736,136.66665607284028
737,267.87287179208994
738,253.72065604086532
739,301.53659472110485
740,562.0262322572527
741,201.5197468470716
742,34.73333727739446
743,439.6658480512576
744,381.7202138181061
745,429.5302491682364
746,109.6893100594089
747,367.3074074049691
748,500.22633557855715
749,215.8368254067911
750,593.8386409283352
751,380.5968465478211
752,947.1333900278161
753,37.21718721217375
754,704.9165440506895
755,154.01772886230123
756,844.2496348831454
757,199.01228632562717
758,93.70938250874217
759,137.09109825457912
760,377.59478122224
761,205.9379921759991
762,751.5911056132798
763,658.7494076920678
764,87.21884521726997
765,5.0546048688624525
766,238.66013154943846
767,112.46379280091413
768,58.83110772583509
769,620.9014078716137
770,167.46019656196248
771,55.608280827993184
772,164.10805039516774
773,295.23295747885925
774,348.22790918254117
775,389.92707644535943
776,29.87938813179836
777,385.8515410908685
778,448.4050179811627
779,189.40643898792732
780,397.17483703674446
781,18.353261575643945
782,55.64514427955055
783,348.76875747860487
784,196.81941276864146
785,177.24526336036922
786,279.33794264300224
787,435.5738428728697
788,636.1501674207465
789,518.1858019821548
790,130.03392824274837
791,457.10941171255115
792,356.3271251003187
793,37.14500701506389
794,89.84193722657483
795,699.3441553729755
796,21.231392961330954
797,116.11198514205793
798,83.45022873355761
799,898.0519358931804
800,504.98368680648684
801,144.70810665201128
802,142.7447135245737
803,59.94907254294051
804,234.53095584686923
805,149.86134049682525
806,721.0465801554534
807,136.08038606121212
808,54.39435390810056
809,243.41783790937708
810,422.2918390063649
811,25.69695766447355
812,303.08777337196807
813,913.0003215274721
814,501.9759226186965
815,771.1168427410216
816,53.28155834477138
817,318.0065311174405
818,316.7723968553663
819,208.75920160122996
820,205.6322870662237
821,189.76618924189248
822,227.98476034620083
823,229.38053613567862
824,113.07749021668265
825,190.52396498382245
826,195.73400068652788
827,243.46920752237253
828,467.69670613295045
829,481.29990409668636
830,89.56651662704759
831,107.96333652855364
832,265.70634911191104
833,478.8598614685464
834,119.06644551771976
835,1162.8307304701073
836,65.75182237398997
837,239.84997856199143
838,18.987633243463033
839,484.02023689072274
840,858.2894862387252
841,3.7005027131942896
842,8.287731581602134
843,109.67941309039114
844,262.1346601435337
845,48.89348973133006
846,481.6218750436013
847,24.87928089616793
848,428.32126905508864
849,120.97129941742004
850,755.9139006842236
851,315.49400600926856
852,65.96422759128824
853,28.328776221707155
854,75.7051269742288
855,77.9282592839597
856,30.498880820096833
857,38.284322332205186
858,495.0593996407174
859,138.7638484297625
860,181.49880398444176
861,341.47638129571834
862,111.49796751611419
863,222.04296475280495
864,204.09385468379253
865,378.98082968968265
866,1074.3850995353926
867,161.93174909866275
868,37.54299459719005
869,1.6645754395196517
870,563.6838243945582
871,1454.21808640117
872,395.6052458959913
873,311.0401117926786
874,89.50410381478521
875,45.47394206219619
876,1202.8510189480005
877,776.7464190013101
878,40.74589967455023
879,235.69256789731858
880,168.4850899614031
881,126.11299863263747
882,338.01468383140826
883,600.935490244545
884,555.7632557117116
885,217.13596383376174
886,262.6760051221542
887,71.25271674903979
888,142.0796153064637
889,114.99489039328327
890,564.7316028388371
891,147.7862596857392
892,305.5919607248842
893,26.458041715859366
894,1066.7021941344929
895,501.0964232508434
896,698.6715940124657
897,309.21809282574463
898,331.2541305265688
899,77.64367814450458
900,109.20724220373334
901,144.5651215063018
902,13.235675834737776
903,318.8736589529633
904,122.42144299230179
905,222.20523814380306
906,258.23133473719923
907,700.3502753650585
908,124.49913310385028
909,573.1821419612354
910,419.7285340433975
911,48.203603779293715
912,162.32121132294697
913,121.51832296087314
914,270.30353406844995
915,305.49100326528514
916,491.2214165496221
917,519.5229512539435
918,156.06747816657952
919,371.45245627417023
920,93.25584536752642
921,219.02596204552503
922,215.58952515260992
923,163.54416948132652
924,256.6781410675954
925,261.35816603880096
926,186.58887271841724
927,1459.7719082670008
928,147.2534632986065
929,47.46780915035974
930,479.75668715797946
931,277.09131178500405
932,88.71442795453936
933,413.80804393205403
934,520.366251732434
935,231.0427895741272
936,82.82548760408537
937,179.78980134560518
938,90.72438660464088
939,239.61442755196046
940,59.90905075769246
941,447.31847547527735
942,941.7961438451837
943,126.44234910975516
944,308.0268033912484
945,318.1807197673862
946,94.97126635392821
947,285.14384704244185
948,330.5414964450723
949,243.33925846734599
950,18.67282021607069
951,595.3699747427371
952,27.194649616001964
953,834.115219394474
954,25.67804485205799
955,44.619051619629914
956,304.7446064994633
957,928.8555193516528
958,235.07037277887773
959,266.27203655178755
960,111.60612952680361
961,68.44030268346012
962,260.2448545588409
963,59.64323979962744
964,23.878529009501587
965,173.76977040582236
966,344.88714952158284
967,30.955424278381567
968,176.92955065845317
969,285.208862465797
970,204.0048508052173
971,209.14912908513352
972,685.444388235361
973,52.972320096536386
974,149.48060720273008
975,261.34127492690624
976,253.05355970044593
977,410.09109325436214
978,406.71967187042753
979,355.7148763562226
980,132.10616686940168
981,449.183233402389
982,67.36730491914916
983,24.09603105207934
984,45.56675803758707
985,1051.4150622976729
986,208.09919309613898
987,298.2447550963234
988,6.346959994396812
989,28.3482784411852
990,100.13018085383264
991,98.408722708685
992,228.65543679543083
993,198.81061041786253
994,29.862200251925444
995,512.2309204534594
996,239.2153114111273
997,94.87816691243826
998,305.3487723535868
999,247.8182112441721
1000,535.7845645111433
1001,442.5753460814884
1002,562.6543799270731
1003,178.70541754083823
1004,340.9109710450223
1005,64.43058884959045
1006,135.9355777890284
1007,522.4697192807744
1008,264.7782754303614
1009,140.9670762031024
1010,547.7731720180979
1011,45.93319706172478
1012,178.32089287112842
1013,742.7041301467815
1014,309.13658011079
1015,349.09964769188514
1016,150.50638460688634
1017,512.9158068465152
1018,155.53320602924734
1019,81.23377773366516
1020,96.98532248817338
1021,199.43688376621904
1022,282.7371463775791
1023,734.6036081171076
1024,384.6771404386919
1025,422.2437191305211
1026,44.21710720101129
1027,69.70702366368117
1028,378.19141188561554
1029,341.076436065659
1030,59.79914005653597
1031,571.6097676476242
1032,85.03341143142721
1033,34.40726888742941
1034,80.80998812257907
1035,109.1952501037237
1036,175.33722574443962
1037,20.357375092127782
1038,130.75062443705784
1039,608.5795660602002
1040,381.6732793172156
1041,156.75587406789768
1042,36.41441058106804
1043,84.84617763681955
1044,192.5766641715713
1045,170.45398216798296
1046,225.9452131713469
1047,89.54709590591267
1048,833.7215316536445
1049,33.51420651906816
1050,186.4284258994233
1051,195.4622460070262
1052,729.9176668947734
1053,365.0310713995152
1054,60.08898937687166
1055,160.2429768657616
1056,138.85409703586112
1057,229.10504477695144
1058,257.68140644709314
1059,381.8452550638746
1060,53.13173381250926
1061,409.3182499996864
1062,355.3816481250965
1063,271.5514136139393
1064,1067.8479539183336
1065,467.8347833015035
1066,516.3537881429072
1067,17.538555699518938
1068,578.0105600383556
1069,541.2985569555333
1070,220.33235268194525
1071,260.66325038235465
1072,561.9311759196004
1073,401.72817687680515
1074,44.243955804578526
1075,206.20439650475097
1076,173.74699826760568
1077,457.6212261970552
1078,272.502387752249
1079,641.9243163290358
1080,162.55412676218043
1081,797.2181054614464
1082,116.89750031299249
1083,111.90144512692447
1084,97.17170369381415
1085,288.53997138950376
1086,77.46488499584693
1087,180.730400705815
1088,153.58804568347807
1089,276.49383405530835
1090,168.57917638353152
1091,41.5985944587559
1092,199.9345059150661
1093,27.061482192892544
1094,156.01014048465404
1095,328.6016766098306
1096,208.40038646363396
1097,76.95819987471985
1098,172.15954092711112
1099,515.7458630390636
1100,102.46911615381474
1101,138.14116844240883
1102,98.16386153493055
1103,27.222470466371504
1104,744.4345405605148
1105,788.5174249301123
1106,295.38216037474336
1107,434.14911216986076
1108,423.455532001095
1109,208.12958761388072
1110,38.86692670007599
1111,472.38455516014
1112,58.6661376668783
1113,454.35670666585094
1114,352.37702819275034
1115,263.53133331222585
1116,382.4201845083527
1117,44.79726659156891
1118,18.14001180140436
1119,270.7661256335098
1120,332.99480866593836
1121,210.86720161609608
1122,238.08560646123706
1123,71.8867531934497
1124,23.57967938885258
1125,121.45666544078095
1126,748.5180440253472
1127,120.27890242613024
1128,132.2454805915635
1129,89.56402179100941
1130,429.9590482858487
1131,669.1775582611052
1132,85.5782425356637
1133,809.7704140330758
1134,33.14126995419706
1135,611.5652139740398
1136,27.052113113186802
1137,287.32736365804175
1138,355.5318594603039
1139,182.40197099101712
1140,411.91514919756594
1141,594.5691074646438
1142,212.65296418455605
1143,245.59293848509375
1144,144.7644639665897
1145,254.09607130484204
1146,200.63586244767737
1147,33.322456276467165
1148,277.73744408167477
1149,432.3965686978348
1150,155.96353903152178
1151,100.18561729953824
1152,452.8319760192678
1153,58.09824275196315
1154,682.7870709914839
1155,80.72113084999788
1156,36.9965061854799
1157,577.3117834853741
1158,413.0582545521458
1159,281.7270461490097
1160,417.70729038525826
1161,1015.2911885308768
1162,230.61923195958573
1163,323.11611446304846
1164,46.3840621456952
1165,523.3772350115182
1166,119.45704231208705
1167,172.34812997062699
1168,312.5217225831194
1169,75.76018722924417
1170,56.261597786631526
1171,224.93915612004113
1172,652.9276886954435
1173,175.42016749363026
1174,123.12425011964928
1175,151.3659602993667
1176,779.7265197517384
1177,536.2399341410849
1178,329.41906310546153
1179,25.478013835322663
1180,90.15757714308002
1181,49.233941585252055
1182,70.79421155695978
1183,479.4663394218881
1184,393.8762297970545
1185,402.0745423688838
1186,244.98007889970253
1187,120.30380969645192
1188,41.5103371613879
1189,377.06077958874585
1190,549.440772949547
1191,93.9914766753555
1192,24.880275257721486
1193,259.7918239435616
1194,170.86656848665626
1195,55.77618122128819
1196,137.1592631615846
1197,472.9522254440265
1198,163.67048730418662
1199,55.033982064829594
1200,201.83451975871262
1201,89.5980198102702
1202,198.99238071343697
1203,218.0906882741855
1204,351.82201429148375
1205,669.3061568544623
1206,307.43728234421246
1207,689.628471263944
1208,28.247794890741773
1209,404.2533983774933
1210,1094.724666410183
1211,187.00520367997962
1212,447.38800394004954
1213,63.07805434044205
1214,147.56584308078072
1215,225.16841272761718
1216,182.7356899466258
1217,342.7886376241502
1218,299.4748243557683
1219,76.85465316292628
1220,38.435512947142705
1221,960.6636677737871
1222,7.594414731867136
1223,338.76594069030807
1224,9.40680927329891
1225,517.9920936213688
1226,450.37729317435657
1227,184.59980124394775
1228,143.29434842477042
1229,116.19758017877601
1230,182.10167476316008
1231,61.098824257874035
1232,345.44506577972675
1233,197.81391178631148
1234,1636.8678849532616
1235,348.28026677950015
1236,164.73768950041486
1237,151.5405106356077
1238,371.41661628467034
1239,740.3473073328712
1240,375.5487177664917
1241,457.2142771764989
1242,268.51567456293395
1243,341.0423773299947
1244,269.15298188300125
1245,17.39275292376058
1246,230.92815010527218
1247,898.1823577021069
1248,76.20126638294714
1249,78.76184461523836
1250,782.1155685241625
1251,147.2268608770976
1252,415.58739100884225
1253,644.3650322671832
1254,356.8211618991667
1255,1024.2377826460825
1256,56.997097921110964
1257,12.256352039981563
1258,131.65496534778825
1259,61.17707776142308
1260,73.36546117294202
1261,824.526250352657
1262,252.9008789775584
1263,224.57617048650334
1264,328.5172431351693
1265,133.9819200944469
1266,401.9764660873732
1267,193.86899711559056
1268,502.9342760032823
1269,142.32067424091
1270,427.0371156354019
1271,379.5155259672714
1272,253.25237262764745
1273,800.968268537679
1274,195.8043156157529
1275,57.97992596267787
1276,616.8378728180666
1277,414.6583987617507
1278,427.34509420653114
1279,140.52540513334498
1280,108.55605570986872
1281,587.6387441727072
1282,176.7740549536492
1283,564.8593770387815
1284,261.371716952882
1285,413.6258755868399
1286,134.0797756470256
1287,61.06196234696137
1288,209.39651877748832
1289,359.29436902955905
1290,100.60724779306015
1291,88.9035759375616
1292,187.13307134681264
1293,152.41048628857692
1294,521.7267038611265
1295,203.5849443478895
1296,14.391589801833009
1297,279.8137643120474
1298,151.2962363958931
1299,52.872078777671696
1300,58.739858874287656
1301,265.1385103224964
1302,592.3428673712493
1303,361.0299045223645
1304,17.205426105444726
1305,46.82809145663458
1306,466.3381948857592
1307,40.62483038272844
1308,187.83082697796323
1309,215.7393563088639
1310,636.9565418279393
1311,490.8098225794686
1312,120.69121648690059
1313,78.86433929633003
1314,22.801265050657904
1315,358.3322514431757
1316,38.671057547158696
1317,135.37880742089848
1318,170.30762178724981
1319,79.16904336601038
1320,49.689156273537876
1321,158.48646097062925
1322,174.36960787326043
1323,333.75500226478164
1324,457.1363348526151
1325,201.45125246397876
1326,321.75018504619436
1327,121.86731896143597
1328,220.06534264562526
1329,54.76355656527621
1330,280.87085944556856
1331,108.56344212889086
1332,311.95672178379914
1333,107.61618149230672
1334,67.36775737704353
1335,19.876463535987664
1336,74.68093784367606
1337,589.3386583711697
1338,81.30782693083115
1339,66.29069021572403
1340,159.1085717381077
1341,342.713427895405
1342,48.63876825489886
1343,532.0458618008797
1344,300.83244789587667
1345,677.1965950899539
1346,436.6139650119707
1347,876.2374783276168
1348,520.8560264436147
1349,246.93013014857317
1350,577.0944435987492
1351,346.3475042287562
1352,349.413102861726
1353,215.0782078766387
1354,344.46454981939365
1355,561.2802985949788
1356,292.93402729723334
1357,693.6726471397587
1358,266.31615947506793
1359,382.1852053287621
1360,220.95214796791683
1361,79.3159383825694
1362,308.64109687488576
1363,31.766920380582818
